Sale Date,Customer Key,Store Key,Product Category Key,Total Amount
2021-07-12 00:00:00,485,1,1,$74.02
2021-09-27 00:00:00,485,3,1,$38.81
2023-02-09 00:00:00,485,7,2,$62.72
2022-02-08 00:00:00,485,1,3,$3.35
2021-06-16 00:00:00,485,5,3,$38.29
2021-12-04 00:00:00,485,1,4,$30.21
2021-12-25 00:00:00,485,3,5,$48.84
2022-09-21 00:00:00,486,6,1,$57.91
2021-04-22 00:00:00,486,4,2,$65.63
2022-03-27 00:00:00,486,1,5,$71.87
2023-05-24 00:00:00,487,4,4,$80.95
2021-10-27 00:00:00,488,7,2,$84.23
2023-10-29 00:00:00,488,9,3,$26.29
2021-10-24 00:00:00,488,6,4,$96.12
2022-04-11 00:00:00,488,6,5,$94.84
2022-10-24 00:00:00,488,8,5,$98.21
2022-10-23 00:00:00,489,9,3,$74.75
2024-01-13 00:00:00,489,10,4,$85.98
2023-11-03 00:00:00,489,3,5,$30.59
2021-09-03 00:00:00,489,3,5,$48.35
2021-04-06 00:00:00,489,8,5,$99.08
2021-09-17 00:00:00,490,5,1,$24.37
2023-01-28 00:00:00,490,8,1,$20.72
2021-09-08 00:00:00,490,4,4,$43.3
2022-05-02 00:00:00,490,4,4,$86.47
2021-04-08 00:00:00,490,1,5,$39.41
2021-01-06 00:00:00,490,3,5,$52.36
2022-04-13 00:00:00,490,6,5,$16.06
2023-04-09 00:00:00,490,7,5,$8.23
2022-12-03 00:00:00,491,1,1,$93.43
2023-02-10 00:00:00,491,4,1,$65.58
2023-06-26 00:00:00,491,5,1,$57.95
2021-03-24 00:00:00,491,7,2,$98.85
2021-09-04 00:00:00,491,8,2,$20.72
2023-08-18 00:00:00,491,8,2,$98.61
2023-02-14 00:00:00,491,7,3,$75.88
2022-12-13 00:00:00,491,10,4,$45.17
2022-11-08 00:00:00,491,5,5,$4.85
2023-03-17 00:00:00,491,7,5,$12.32
2021-11-28 00:00:00,492,7,1,$13.05
2021-10-23 00:00:00,492,8,1,$86.19
2021-01-31 00:00:00,492,1,2,$87.12
2023-03-10 00:00:00,492,3,2,$63.09
2021-04-13 00:00:00,492,5,2,$59.44
2021-06-25 00:00:00,492,9,2,$65.76
2022-02-05 00:00:00,492,5,3,$23.72
2021-09-01 00:00:00,492,7,3,$26.94
2021-03-21 00:00:00,492,7,3,$94.66
2021-02-12 00:00:00,492,3,5,$58.53
2021-01-25 00:00:00,492,4,5,$51.65
2022-10-08 00:00:00,492,8,5,$97.49
2022-04-04 00:00:00,493,2,1,$88.82
2022-08-26 00:00:00,493,6,3,$4.03
2021-07-23 00:00:00,493,8,3,$29.61
2021-09-13 00:00:00,493,4,4,$82.14
2021-01-17 00:00:00,493,10,4,$28.46
2024-01-30 00:00:00,493,1,5,$19.43
2023-07-10 00:00:00,493,4,5,$69.16
2023-01-09 00:00:00,493,6,5,$55.43
2023-11-08 00:00:00,494,6,1,$59.32
2021-09-10 00:00:00,494,2,2,$42.7
2023-08-25 00:00:00,494,7,2,$44.4
2021-08-11 00:00:00,494,4,4,$46.84
2022-12-28 00:00:00,494,6,4,$55.95
2021-09-26 00:00:00,494,8,5,$68.52
2021-06-08 00:00:00,495,1,1,$48.23
2021-04-06 00:00:00,495,3,2,$97.71
2023-02-10 00:00:00,496,8,2,$70.65
2021-02-26 00:00:00,496,7,3,$93.78
2021-03-30 00:00:00,496,2,4,$49.32
2022-11-21 00:00:00,496,4,4,$45.73
2022-10-01 00:00:00,497,2,4,$34.37
2021-04-19 00:00:00,497,7,4,$62.26
2022-05-23 00:00:00,497,9,4,$85.7
2023-03-20 00:00:00,498,8,2,$67.25
2023-08-03 00:00:00,498,5,4,$74.32
2023-11-27 00:00:00,498,8,5,$6.16
2022-08-05 00:00:00,498,8,5,$53.99
2022-05-05 00:00:00,499,1,1,$28.85
2022-05-31 00:00:00,499,8,1,$52.38
2023-03-24 00:00:00,499,3,2,$94.45
2022-01-13 00:00:00,499,8,2,$36.28
2023-04-15 00:00:00,499,5,3,$6.07
2021-05-14 00:00:00,499,10,3,$77.56
2021-08-30 00:00:00,499,1,4,$78.33
2021-11-15 00:00:00,499,7,4,$95.06
2023-12-20 00:00:00,500,2,2,$32.2
2023-07-22 00:00:00,500,2,2,$53.04
2022-09-21 00:00:00,500,5,2,$37.52
2022-01-31 00:00:00,500,5,2,$64.63
2023-03-29 00:00:00,500,2,4,$89.67
2021-09-23 00:00:00,500,4,5,$1.63
